0	ok
1	When did she said
0	long time ago
1	Ohkk
0	but we should surprise like we had planned
1	Send me a pic of you..
1	Sure we will !!
0	she will burst like volcano, she doesn't know we gave a nickname to her
0	how?
1	Pic plzz.
0	after pic I have to go cuz I have hrw to finish
0	ok but how
1	Ohkk
0	it not letting me to take a pic now very fast and send it like on imo or WhatsApp
0	I haveto go to gallery but the gallery has old pics not recent like now
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/915699854122278917/915699826934685696/rVL-Qc0z.jpg
1	Ok
1	Send me pic of you.
0	I have to go
0	sending pics on the phone is easier than on the computer, it takes less time
0	have a good night sleep
1	Ok
0	bye love u
1	I miss uou so much..
0	me too bye
1	Do you know what is my wallpsper
0	txt in the morning okj
0	before class
0	what is on ur wallpaper?
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/915703378285490180/915703352675012608/hJd6TynC.jpg
0	is it me in my saree on my dance performance
0	ok? who is she?
1	Yeah
0	do u love her?
1	Its my wallpaper from last year
1	I love her soo much.
0	or just friend? be honest
0	what??? I am sad
1	Heyy bujjima i lov you..
0	r u sure? or lieing
0	ok I believe u
0	bye good night
1	I am 100%sure
0	have sweet dreams
1	Bye miss you love you..
0	ok all the best on the exam
0	love u
1	Its morning 4 am here
0	txt in the morning ok
1	Ok love you bujjimma
0	go to sleep so u wont be tired in classes
1	No classes
1	National holiday
0	I am sorry that I have made u stay up so late
0	oh ok
0	I have to go bye
0	I have hrw to do
1	Ohk bye carry on
0	then u can txt so much when u wake up
1	Love you😘😘
0	bye love u
1	Love you too
0	I am going to be sad cuz I talked to u, saw ur pic and the dialogues is like u mimicking ram charan
1	I wont reply if you are sad.
0	send song lyrics too remember like theera, panchandara, nanu nuvante and Sydney nagram plz plz  plz thank u
0	ok I wont be sad
1	Now!!!!!
0	I will happy that I saw ur pic and dialogues too
0	send song lyrics plz in the morning when u wake up
1	I will send you those in morning
0	when u wake up or now plzz
1	Ohhkkk
0	ok sure> paca?
0	?
0	paka?
1	Sure mam
1	Pakka
0	thank u sir
1	Hanji
0	I will be waiting to see those tonight or whewn I come from school tom
0	bye love u
1	Ohkkk
1	Love you too
1	[Media-sticker] [Smiling face with heart-shaped eyes] https://ton.twimg.com/stickers/stickers/10017_raw.png
0	good morning sweetie
0	can u send song dialouges from orange and magatheera plz
0	I am doing hrw but I can txt
0	I am writing college essay
0	plz reply so we can txt or u have to wait till tomorrow to txt or I should wait till tomorrow to read ur  messages
1	Hello rammante
Hello ramante vachesindha
Cheli nee paina ee prema
Po po pommantu nuvante pone podhamma
Ela eeroju na kanullo
Kalai valindho nee bomma
Nijam la ninu chudandhe oorukodhamma

24 carat lovely prema
24/7 neepai kuripisthuna
Entha nuvu nanu thittukuna
Every second neekai padi chasthuna

Yedu ranguluga suluvuga
Yedu ranguluga suluvuga
Veedi vadi poni
Thella thellanaina mansidhi
Enno kalaluga virisina
Puvula ruthuvai neekorake chusthunadi
Nuvante ishtamantundhi
Sarelamantu vadilisthe thapemundhi
1	Hello rammante vachesindha cheli nee pina ee prema
Po po pomante pone podhamma
(hello ramante ..)
Ela iroju na kanullo kalai valindho nee bomma
Nijam la ninu chudandhe oorukodhamma
Na mansidhi ooo premanadi
Na gundethadi neepi velluvy ponginadi
hello ramante
(hello ramante ..)
Ela iroju na kanullo kalai valindho nee bomma
Nijam la ninu chudandhe oorukodhamma

CHARANAM 1

24 carat lovely prema 24/7 neepi kuripisthuna
Entha nuvu nanu thittukuna every second neeki padi chasthuna
yedu ranguluga suluvuga… yedu rangulugua suluvuga veedi vadi poni thella thellanaina mansidhi
Enno kalaluga virisina puvula ruthuvai neekorake chusthunadi
Nuvante ishtamantundhi sarelamantu vadilisthe thapemundhi
ohohoh (hello ramante..)
Ela iroju na kanullo kalai valindho nee bomma
Nijam la ninu chudandhe oorukodhamma
(RAP…)
Do we do we do we do we like that
Do we do we do we do we like this
Do we do we do we do we like that
Do we do we do we do we this
(oooooooooooo)

CHARANAM 2

Andamina kalanu chusthu unna
Andulona nenu nitho unna
Anthuponchaleni anandaana ee kshanani neekey sonthamana
Idi manasuki mathrame thelisey feeling kavalnte chaduvuko manasutho
Rangam lanti na prema idi jeevanadi la ninu chethularagimpenu nimupuko
Cheli nuventha vaddana premaga perigi pothuna premalona oooo
Hello ..
(hello ramante..)
Ela iroju na kanullo kalai valindho nee bomma
Nijam la ninu chudandhe oorukodhamma
Na mansidhi ooo premanadi
Na gundethadi neepi velluvy ponginadi
Hello ramante vachesindha rap
Hello ramante po pomantu nuvante rap
Hello ramante vachesindha rap
Hello ramante po pomantu nuvante rap
1	Hello rammante lyrics
1	Orange movie song..
1	I am really sorry i was sleeping in the morning caz i stayed up till 5 am. I miss you so much..
1	Today i will sleep caz i have classes tommarrow.
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/916015110811934724/916014658519056384/eZIX5FvL.jpg
0	thank u so much
0	its ok
0	I love that song what about u
0	u sing really good on the phone
0	can u send magatheera song plz plz, theera and panchadhara plz
0	I had fun time at school but kept remembering u so much ]
0	I love u and I miss u so much
0	I wish u can txt but ur sleeping. its ok
1	I'm sorry i was sleeping.
1	How is your day ??
1	I missed you so much. Though i try to stop thinking about you it pops allover again. I remember everything happend on the day we met for first time.
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/916379557204131844/916379528599097345/U51K8kAr.jpg
1	You can try to ask your phone back. May be it will work.
1	Dont feel sad while remembering me caz i feel like i am torturing you with my love. I dont want hurt you at any cost.
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/916381730470166533/916381700803792896/ObHc5-B5.jpg You know what that green dress girl is me and blue one geetha.😅😅
0	its ok
0	they wont give it I know
0	I am listening to fidaa songs and they are really good, u should listen to them too sometime
0	It has varun tej and sai pallavi, she is so pretty and she has long hair
0	I am talking about india in my college essays and to my friends. I am searching Hyderabad in bing and looking at pics. I searched the hotel we stayed in in 2014 and I remembered everything. What's happening to me?
0	I have a question, how come I don't have a telengana accent even if I was born in Hyderabad which is telengana? I wish I do cuz it sweet. In fidaa, the heroine speaks in telengana accent and its so cool. I wish I have it but I don't have that accent. why?
0	i have a question, u want to read my college essay that I wrote about india? its pretty long.
0	First, u should listen to fidaa songs, so good
0	I wish we can do video call but we can't. U want to me to download imo in my computer so we can try doing video call?
1	No meghana your parents may come to know that we are still having contact.
1	Behavioural traits are not born along with us we aquire them along the journey. If got telangana accent they what about your parents they brought up in India why do they dont have .
1	Please dont try to get caught again. We know how much we love each other. Our hearts and feelings will communicate than we do in physical realm.
1	Send me a pic of you. Please  i cant ask again and again. Understand my weakness i cant live without you.
0	I cant cuz I don't know how sorry I can do it if its phone but on here I don't know how sorry
0	my parents were born in annatapur which is not telangana. Annantapur is Andrah Pradesh.
0	U want to read my college essay? u didn't answer that question
0	I missed u so much over the weekend and today at school. on Friday, I finished fidaa movie, so good. I love her accent and the songs. U should listen to them
0	Diwali is this Wednesday!!! i am going to temple on Wednesday or on the weekend to celebrate. I am going to lit firecrackers but I am little scared.
1	Hii
1	Oh you are celebrating diwali nice..
1	Me too i missed you so much.
1	Hey text me !!!
1	I was waiting for you messages. But you left so soon.
1	Ok from tommarrow i wont stay up to text you. I will sleep. Bye.
0	sorry I was doing hrw
0	r u celebrating Diwali at LPU
0	I am, really sorry
0	I have a question
0	r u mad at me cuz I am movie person, like I think too much about movies and I remember songs and dialogues in every movie I saw. Do u like it when I am a movie person or u want me to change my personality? I don't why I think about movies or remember songs and dialogues so god unlike shay and Tanishka. Tanishka forgets about movie she sees but I keep it in mind . I talk about movies to my friends and pinni and babbai. IS that bad? plz tell me. Do u like it when I talk about movies or no? or when I tell u dialogues or sing songs from movies.
0	I have a question but I think u already answered it when we r texting from lily phone but I want to hear it again plz cuz its so sweet of u.  What do u like about me?
0	I will tell what I like about u after u said what u like about me ok?
0	We both will be really honest to each there, not that I don't believe what u say, I like being honest while answering these questions.
1	Thinking about movies and remembering songs is really a bad sign if its not your career. You already told me you want take part in acting field its not bad but dont get into it too much. Ok
1	You are so different from your family and others around you. Remember what makes you different makes you beautiful. Caz you're unique not like rest.
1	I love you caz
1	You are beautiful the way you're.
You are kind hearted and you have helping nature.
1	I love way you think. I never bothered about the way you look and the things you own.
1	I loved you unconditionally from the start. I never expected anything from you in return. You are the best.
1	Only thing bothers me about you is you cant remain happy every situation. You need to improve it meghana.
0	thank u so much I really appreciate it
0	ok I will
0	how are u? how are classes going on?
0	R u celebrating Diwali? I am on th ewekends
0	the weekends I mean
0	I am thinking of showing my dance to everyone on YouTube like shannu and deepthi when I come to India. that's my plan after college and after I settle in India with u. I hope I get money and become famous like them and with the money I will help poor people and orphan kids get good education. Will u help me too? It will be fun and nice if we both do it. Please. That's my plan after college and when I come to India. Ur asking for a long time right about my plan, here it is. my plan has been revealed to only u and my friends cuz you are an great person, handsome and hardworking person. ur mom and ur sister are really lucky to have u as a son and a brother. I am really lucky to have u as a life partner. So thank u so much
0	When we r in India,  can we both visit a orphanage house so we can see the little kids who are at orphanage at an small age, it will be so sad to see, and grownups. Can we see poor people also please. Will u help me teach education to those small kids cuz education is so important and it makes us who we are.
0	Tomorrow i have a short day so I come at 11:20 or so, so we can txt if u can be awake. If not, its ok.
0	I have some sad news to tell u, when I heard it, I got really sad too.
0	plz read all these messages carefully and I have a question for u
0	I have an important question. R u thinking of getting a tattoo when ur older after college? I am thinking of getting a tattoo and a nose piercing when I am done with college and when I am working. R u ok with me getting a tattoo and a nose piercing or do u not like it. We both can get tattoo at the same place when we go to india, what do u think? I already decided on what I want to get, I saw a good design in bing when I searched tank bund Hyderabad. I want to get it on my arm but idk where. What about u?
0	U should buy a watch, it will really good on u like shannu. U will look handsome with it, don't worry ur already handsome the minute I saw u in annantapur when I came in the door. U remember?
0	Plz read these messages carefully cuz its important. read every point I say cuz I want to read every and each one and comment on each one especially on the one about my plan, watch, and getting tattoos for both of us in india and a nose piercing for me. Again, if u don't like it I will not get it. I hope we both can get tattoo
0	Have fun at classes I will txt early tomorrow cuz I am coming early so plz be awake so we can txt and it will be easy.
1	What is the sad thing that yo mentioned in previous messages.
1	You can have tatoo and piercing. Its ok. But it should not be ugly. Ok
1	When you come here we can go helping people but first we have to sustain ourselves.
1	You can learn traditional dances and you can teach them. But i will be so so busy with my work.
1	Text me i will stay up for you till you text. But i will sleep after 3 am caz i have classes tommarrow morning.
1	And today is SREE HARE BIRTHDAY you know him he is my friend.
1	We are not celebrating any diwali. Here
0	I know him
0	happy birthday to him
1	It will pollute nature.
0	u want to get a tattoo?
1	I planned to get one
0	u know what happened today
1	I was having bruce lee tatoo
1	What happend.
1	What happend today ??
0	We were having senior meeting where we talked about colleges and the graduation process.
1	Oh
0	I saw the boy who looked like u when he smiles, I said hi to him and he said hi and smiled at me , when he did that, I remembered u
0	The sad news is that I got the US passport. it arrived yesterday in mail
1	Oh thats sad.
0	U should buy a watch, it will look good on you.
0	whats sad? both
1	You got passport
0	yeah I was sad too
1	I will buy one but not now.
0	but ur coming right so I will become a indian citizen
0	ok
1	I will come.
0	ok I believe u
1	Thank you for having faith in me.
0	convincing my parents is hard now cuz that happened but I have faith in u that u can do it
0	welcome
1	I am so scared caz i want to become an entrepreneur it will take some time to settle but your dad should believe in me that i will succecced
0	I will apply to LPU too but I cant be sure I will come. but I want to but my parents wont let me
0	I have a question
0	aren't u scared of what will happen to me if i am alone in the house cuz its dangerous
0	How are u going to leave me at home? Cuz my parents will definitely ask u will u take care of my one and only  daughter
1	I will take care of you but i cant sit still in house caz we are men we need to go out of home.
1	I will take care of you like small girl for sure !!
1	[Media-gif] https://pbs.twimg.com/dm_gif/918221725900316672/er8lUlsgR9Udg2EFJE6scuCDO9-Wue-yTfNtAcm368BO5hHO4T.mp4 [Media-preview] https://pbs.twimg.com/dm_gif_preview/918221725900316672/er8lUlsgR9Udg2EFJE6scuCDO9-Wue-yTfNtAcm368BO5hHO4T.jpg
0	I know but what about on the weekends and trips
1	I will be free in weekends. I can take you to trips alot believe me am a travel freak.
0	I have to  go cuz ihave hrw
1	So soon.!!!!
1	Hrw??
0	travel freak? what does that mean? ?
1	I love travelling so much.
1	I love to go different places. Thats makes one have lot of good memories.
0	yeah sorry and I don't want to get caught by my mom
0	ok bye
1	Ok i can understand you.
0	I love travelling too
1	You should be healthy and fit to travel places.
0	I love u , thank u bye sweet dreams
0	ok I will
1	Love you too.
1	Miss you so much.....!!
0	happy birthday to ur friend
0	miss u too so much
0	bye
1	Ok i will convey in mornin he is sleeping.
1	Ok bye miss you..
0	I am missing u raa
0	I want to talk to u and see u on video chat but we can't cuz my parents might see and think we r still on contact
0	can u send a pic of u in the morning when u wake up and get ready plz, I want to see u. I want to send a pic of me but I don't know how to on the computer, I can send easily and quickly on the phone cuz its easy. I used to send without u asking me. But I don't know how on the computer, I want to send, plz don't think that I am ignoring that question or anything cuz I am not. If I know how to send on the computer I will send right away but I don't know how. I tried but its confusing. Plz send pic when u get ready before going to classes.
0	be sure to convey my wishes to him in the morning ok. don't forget
0	love u, sweet dreams. hope u have a dream so u can tell me tomorrow. A dream with u, me in my house or u coming and convincing my parents.
0	I have dreams that have u next to me and talking and laughing, telling jokes and dialogues. I like ur jokes from the latecomers video, U remember that? I do. We used to tell those when we r talking and I used to laugh and u too. But when I wake up in the morning, u are not there and I realize its just a dream and feel sad
1	Please be some realstic meghana. No one would get dream whatever they desire for they do get something realted.
1	Related**
1	I already conveyed wishes behalf of you. He thanked you.
1	honestly tell me answer, how much time do you spend on improving yourself everyday and how much progress do you make everyday to reach your goal. i need 100% real answer for it.  its very important to me.
1	how often you hangout with your friends how many friends circle do you have. ?
1	what are you going to do after 12 grade ? i need particular course name !!.
1	please answer these questions. they are very important to me !!!!. ok and i may sleep at 3 am caz i have classes morning. i have some news to tell you.
0	r u angry at me? cuz ur texts sound like that
0	after 12th grade, I am want to do bio and math. I want to go in STATS field.( statistics)
0	I talk to my friends at school and that's it. I don't hang out with them cuz I don't have a phone like last time. Last time, I text friends and have hangouts on the weekend but now I don't cuz of what I did in the summer and u know it, I don't have my phone and cant text my friends. I have 3 friends.
0	Why r u asking?
0	R u guys having a birthday party for him? if u are, Plz send pics so I can see
0	U didn't send me a pic of u. why? endukra na paina anta kaksha and koppum? naan em chesanu ippudi?
0	I wish we can talk cuz its easy to tell info easier that way but we can't. Can I download imo on my computer cuz that's the only we can talk or video chat and tell the info easier and quickly? I can install and then delete it if I can
0	what's the news u want to tell me? u can tell me
0	How are ur vadina and her son? are they both fine? how is the little cute boy doing? Did they name him, when will they have the naming ceremony?
0	The boy is so cute!! he is so chubby and adorable, ur vadina and ur brother are so lucky to have him in the family.
0	I wish I have a son and a daughter like that.
1	Only 3 !!! Thats not at alll good. Its show that you are an introvert. This world is not for introverts. You have to change.
1	I am not angry at you. I want to change you. I want you see you winning. Not crying always missing me and wasting your time.
1	Go make as many friends as you can. Hangout with them life is too short you already wasted 17 years. This time wont come back.
1	Tell me why did you choose stats as your future. The main strong reason behind that.
1	I talked to them they were happy and they told me they wanted name him with starting word G they asked me to suggest a name. You can tell me a name starts with G i will suggest them. For now till they name him they are calling him PRINCE.
1	Now its not time for you to have babies. Ok..
1	Dont call me its dangerous for you. Dont install imo caz i know about computers you cant confine them. You dad is computer engg he will figure it out.
1	I love you and i miss you so much. Text me back soon. I will be happy to see your messages in morning.
0	ok
0	u like my dad or no? u respect him as ur father inlaw?
0	that's nice. names starting with G.. ok. I will think of names and tell ok.
0	I am choosing Stats cuz its interesting and I like math so much and stats is like math, finding mean, mode, median and average of a data. I want to do that in college and for job. Then after I earn lots of money, I want to help poor kids and orphan kids have education in India. I also want to act,dance and sing according to my likes. Maybe I can become a dancer or a playback singer who sings songs for movies like Shreya goshal or Madthu priya. That's my future plan.
0	I am thinking of doing the blood drive at our school in Feb or march. My dad gave permission so I can do it. I am excited cuz it lets me help people by giving blood. I am excited and nervous at the same time. I am ready to give my heart if a small boy is suffering from a heart problem.
0	I am ready to give my heart to u too
0	Can u send pics of u and ur friends plz plz?
0	u have any pics of that small boy, ur brother and his wife? if u do, plz send so I can see.
0	Read all of my messages and send pics ok. Cuz I want to see u and ur family pics
0	How are ur mom and geetha? are they good? hope they are doing fine. Is geetha asking about me, if she is, tell that I am fine
1	Hii
1	You father is my father . Ok
1	How you would live if you donate your heart. ??
1	My mom and geeta are fine. Everyone is fine but small problem.
1	My brother he is suffering from rare kind of health problem he is going kerala for treatment. He will stay 15 days there.
1	You can become dancer easily but singing doesnt suits you caz you need to learn telugu... "original telugu"
1	text me back soon. i love you so much.
0	ok I will learn telugu from you
0	I was very busy this weekend, I was applying to colleges.
0	does LPU have a application fee if I apply?
0	I had a bad day at school cuz everyone is thinking that going to india is not realistic and I am just dreaming
0	I got so sad that I cried two times
0	For my college essay, I wrote about settling in india and helping people there. Do u think they will think I am crazy? I am scared to show it to my parents cuz they will get so mad at me and think I am crazy.
0	In school, I joined free the children club where we raise money to help people in poverty in india and Africa. My friends told me that this club suits me very well cuz I am like that person.
0	will u teach me telugu plz, telengana telugu?
0	Hope ur brother is ok, all the best on the treatment
0	send pics of ur family and pics of baby boy plz so I can see
0	I can become a dancer easily? how?
0	cuz there is a lot of competition in india
0	I will try my best to become a singer, just cuz its hard, I won't leave it. I will keep on trying, get singing lessons once I come to india.
0	this is important: what I am thinking of doing is give speeches in india about education and passion. Do u think that's a great idea or u think I am crazy?
0	plx send pics of u and ur friends, I want to see u
1	Hii meghana
0	I miss u so much
1	Me too ra.
0	read all messages plz, I have to go bye
0	read all my messages cuz they are very important and send pics
1	So soon.
1	I love ra miss you.
0	did u read my messages
0	cuz I have some important questions about LPU and Applications
0	Is there a application fee cuz there is one for every college.
0	I am applying to university or Washington in bothell and seattle areas and Washington state university which is far from home so if I get into that, then I have to live in a dorm. If I get into bothell or seattle then I can stay at home. I am hoping for Bothell one cuz its close to home, I can drive myself there and back.
0	Do u think I should apply to LPU too also? who knows? I might be accepted that's the good thing cuz I can see u but my parents won't let me to go to india to study.
0	I have two important questions
1	I think you need to pay around 15$ for prospectus in which application form is included. you have to take your parents along with you caz they have this verification process and all.
1	who asked you to write essay about india. its your plan you dont need to outcast it to world. keep it with you ok. if they think its not realistic fuck them. you are the one who should decide. ok
1	i dont like people who cry. they always cry and forget the things. if you are scared you will never make it. dont worry you will be here with me in next couple years. i will try to convince your parents if not I not like crying type i will bring you here
1	i can teach you telugu not telangana telugu though i know telangana telugu . you know what telangana telugu is worst telugu they speak whatever they like. pure telugu exists in anantapur.
1	TODAY IS GEETHA BIRTHDAY. OCT 17.. she is happy and sad too caz my granny health  is in critical condition. i wanted you tell you this thing in morning but you left conversation.
1	meghana having a vision and sticking to your words is hardest thing you could do. you have passion for many things but you are doing nothing and waiting for time to give you chance. please change yourself.
1	its better to stay away from over protective parents caz life is not easy. The way you think tells the way you brought up.
1	thats why i asked what is meghana without koduru. that defines you.
1	tell me you two important questions. can i call on some day. i want to talk to you so badly.
1	i miss you so much. reply me back soon.
0	talk? how?
0	And why are saying bad words?
0	I miss u so much too but I am trying to be happy and smile everyday.
0	U should search up my colleges so u know ehre is it?
0	where
0	it is I mean
0	U think my parents like u? to tell u truth, I am not being mean or anything ok, my mom kinda hates you but she didn't give me correct reason. When she came to know I was talking to u on imo in summer, she got really upset and got angry too.
0	what will u do if my parents say no, cuz there is a huge chance that they will say no cuz my mom and pinni hate u
0	oh it is her birthday, that's nice. Happy birthday to her. plz convey my wishes to her?
0	happy Diwali to u and ur family, god bless u all. R u going to light firecrackers? we r thing of doing it outside of the temple but I am scared to since little kid
0	The questions:
0	1. do u think I am crazy about india? and why I am so crazy about india or why I take problems there seriously when others don't. 2. Is there a possibility that u can visit Washington  when I am in third year or fourth year of college cuz I want to meet u.
0	When will u come to convince my parents? after urs and my graduation? after graduating from college, I will most likely work till u come or my parents set up marriage allainces for me
0	Can we talk on imo please only for one time? u want to talk right, u said so in the message, then why are u acting happy when ur really sad on the inside missing me. If u want to talk, we can, so we both will be happy. I will install it, add ur number, talk to u or video chat either one and then uninstall it. I can do it, I checked it on my computer before, I can check it again to be sure and tell u. U want to talk or no? I have so much to tell u
1	i cant tell you whether your parents like  me or not.  they will love me they come to know what and how i am.
1	No am not going to play with crackers they harm nature and birds.  I am not scared of crackers but they cause so much of pollution. indian supreme court banned crackers in India.
1	yeah you are somewhat crazy about India but its ok you are expressing what you like. few keep it inside and remain sad. but you have good habit of expressing what you like. Don't take others problems personally if you want to help build something creative to help them.
1	I can come to meet you but i don't know for sure caz I am busy in building company and I need money for it since my mom have to pay my expenses and she will ask me the reason. she may not be ok with it she will say first complete your studies.
1	how can i meet you caz you never come out of home.. either you stay at school or home. i dont even know my girlfriend's home address..
1	i wanted you come soon after your graduation caz then we can tell your parents that about us.  they will be ok with our idea caz we both are studied and graduated we have potential to earn and stand upon our income.
1	we can talk on imo if you could install it. but be careful this time caz we already caught or i can call you on your friend's phone when you are at school and when you call me please tell me some important stuff than movies ok.
1	wish we could talk for long caz i have soooooo much to tell you ok. and i am sure you have same intention too!!
1	i love you and miss you so much sweetheart. you are my queen and you are the most important person in my life like my mom. 😘😘
0	hi happy Diwali
0	how are u
0	school went good
0	I have a question, r u lucky to have me in ur life? I am very lucky to have u in my life!! Thank you for being in my life and being there in mani aunty house on the fist day I came or I wouldn't have met u
0	Thank u so much. U too.
0	I agree on what u said, that my parents will like u when they come to know who u are. Now they think ur movie person or u don't try hard in college and u fail in clases. I think its false cuz I know ur an hardworker and u r really nice and passionate. U study and get good grades. When pinni talked bad about u, I got mad at her when she said that
0	can u send a pic of u and ur friends? I am asking but u never send me one. I would send if this was a phone cuz I know how to send a pic on a phone but not on computer,
0	What's ur imo number? u still have imo? We can do imo only if we talk on it ok. And not chat.
0	I still have the imo app on my phone that my dad has now, maybe he will use the phone and if we began calling and video caling, wil it show that we r in still contact on my phone? This is very important question.
0	Don't worry, when we talk, I will talk about important stuff not about movies ok, Can we at least tell funny dialogues from movies and latecomers plz.
0	I have to tell u something too, My dad is going to india on November 15th. He will go to Annantapur, maybe Hyderabad but I am not sure. He told my mom that when he goes there, he will take my phone too and keep a new sim card in india so he can talk to my mom and I.
0	Read all these messages carefully and send pic too
0	I love u and I miss u too so much. wish we can talk but give me imo number so we can video chat if u want cuz I nat to. I want to see how u look since its been a long time. I think u want to see ur beautiful queen who looks like rakul or kajal.
0	I just checked my app store on my computer and there is imo app for free so I can get it. Its the same thing like on my phone. I am ready to install it but I am scared that my dad will see if we call or videochated. will it show? if it does, then I cant cuz I don't want to get caught again. If it doesn't then good
1	I am so lucky to have you in my life. Caz i would never a get a loyal and kind girl like you. Though we have so many differences we still understand each other thats what makes us keep our relation strong.
1	If you still have IMO installed in your phone. It would show our conversation to your dad. If not installed on your phone you're safe
1	Imo needs phone number verification for first time. Imo team sends you a OTP to your number and you have enter it on your computer and proceed.
1	And it takes time. Be careful
1	Please uninstall imo on your phone caz if we call your dad can hear what we are talking it will be worse.
1	You can call me from star phone. I think she will help you. Idk what happend to lily she dont like our relationship
1	She said that you behave like absent minded and sad in school hours. And thinking of me and your mom looks at you feel sad too.
1	My phone number is +91 9618752862. Ok you should remember this number caz if you want to give me some secret message when you dont have your phone and suppose to call or text from others phone then you should remember my phone number. I remember your number always.
1	Reason i am not sending pics i changed alot. I am growing mid long hair and beard. And you dont want to see it. Dont worry i wont have it for long time just for once caz it was my dream from school.
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/921081744417177604/921081739287470080/2T5Qu9Pr.jpg Like this hair style.
1	I didn't celebrated diwali even anyone in my family and you know the reason.
0	happy diwali
0	ok if the imo shows conversations or calls on my phone, then my dad will see it and I don't want that. so I cant sorry.
0	I like that hairstyle, u don't have to be scared to show it, I am ur girlfriend, I wont laugh or get scared. In fact, I like those kind of hairstyles like ram charan has in orange, yevadu and GAV
0	I will talk to lily and ask her if she can install imo and if we can talk the next time I see her, maybe tomorrow.
0	sorry I can't uninstall it on my phone cuz I can't touch it or go on it. Its turned off completely until November 15th cuz that's when my dad will take it to india. and he will keep a new sim once he gets there so he can talk to us.
0	To answer ur question on why I wrote about indiaz on my College essay is because one of  University of Washington prompts is talk about a time in your life where it shaped ur life and I talked about India 2014 cuz that changed my whole perspective on how I used to look at india
0	I think I know why I like Hyderabad so much, I think cuz there everyone talks telugu and watches telugu movies and they know the top heroes and heroines like ram charan, kajal, and rakul. They like the heroes and heroines.
0	Did u get a chance to search the colleges that I am applying to? if u do have time plz do.
0	I don't think I can come to LPU cuz the fee is expensive and my parents wont sign permission and pay the fee. Sorry abou that, though I really want to
0	I saw connor today in the hallways, and he smiled at me and when I saw that, I remembered the first time when u smiled at me in jhanu's room
0	I really want to talk to u and video chat with u,  I planned so much and I also dreamt it last night but when u said it might show up on phone and my dad will see it, I am scared and I think we cant do it even though I really want to.
0	I can try asking my classmates or lily. I don't see star these days. I am scared to ask my classmates cuz of what they will think of me when I  ask if I can install imo on their phones to talk to my boyfriend. What do u think they will say? I hope they will say ok u can but I highly doubt it.
1	Hey meghana today is a bad day in my life.
1	Today morning 6:30 am my granny passed away. She was very kind and passionate person i ever met.
1	I wanted to go home and it will take two days by train and today flights were not available caz of diwali season. I am so sad i don't even had a last glance. Am so away from home.
1	I was brought up in her hands when i was a child. And I spent my childhood with grandma more than my mom.
1	Its like so painful. I cant even talk to her for last time caz she spent her last few weeks in critical condition.
1	please don't ask anybody for phone even lily. please we can talk later ok. we can talk after you get your phone back we know how much we love each other. no need to talk i dont want you to get caught next time.
0	I am very sorry to hear that. I am so sorry
0	How are u now?
0	I have good news. I told my friend about our situation and she said that she can download the app on her phone and we can talk during lunch time. She will download it, I will add ur number, we can talk and then she will delete the app so she wont get in trouble.  She said yes and I said thank you.
0	Send me ur imo number please so I can write it down and maybe call on Monday or Wednesday. U still have imo right? hope u do
0	I am so happy that we can talk finally, I am so excited to hear ur voice and I think ur too.
0	Send me ur imo number in the morning so I can write it down and tell her.
0	I will not get caught cuz she will delete the app once we r done and she said her parents don't check her phone ever. She will not tell her parents and I wont tell mine either. I told her to delete the app after we r done talking so she wont get in trouble with her parents if they check it but she said her parents wont check it. But she will delete the app when we r done talking.
0	But she told her signal is slow and she said we can talk in telugu to each other. she wont mind.
0	I am so excited that we can talk r u? send me imo number ok .
1	Thats a good news. I still have imo in my phone.
1	The girl american or NRI ? Does she speaks telugu.
1	Meghana remember to clean your browser history on your computer. If your dad checks your history someother day you will get caught again.
1	I already sent you my imo number to you. Many times.
1	I gave my phone number many times from the day we met. Please do remember my phone number.
1	+91 9618752862 ok remember this number.
0	imo number? ok thanks
0	how are u and classes going on?
0	I am so busy on the weekends cuz I am working on my college essays and I planning to finish all the applying next Saturday cuz the deadline is nov. 15 and my dad is going to india on the 14th of November.
0	U know what my English teacher said about india? when she said it, I got sad and kinda mad at her, I almost had tears in my eyes.
0	My friend is Mexican, she knows Spanish. We have lunch and physics class together.
0	but we cant talk everyday ok cuz I don't want to be annoyance to her so we can call when we really want to or when I am missing u so much during lunch. ok? that's the plan. Since she is doing this, I don't want to be mean to her and borrow her phone everyday, that won't be nice.
0	Have fun at classes
1	Same i wanted to tell you. Its not good to borrow her phone everyday. You have nice understanding nature meghana.
1	I was so worried about you meghana. There was flood warning in seattle and i was about to text lily
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/922465649527439364/922465628740501505/De86P9lG.jpg
1	I kept on tracking seattle weather. So that i can confirm that your're safe there.
1	Your love keep my heart warm. I cant live if anything happens to you.
0	oh ur
0	its ok
0	it was windy and raining that's all. now its sunny here
0	that's so nice of u, thank u
